,created_at,text
2211,Tue Apr 07 01:01:15 PDT 2009,wait   wait   wait for a phone call that may mean i can actually sleep at night       but then again
2212,Tue Apr 07 01:01:17 PDT 2009,
2213,Tue Apr 07 01:01:19 PDT 2009,i guess graphic adid not make the cut   huh
2214,Tue Apr 07 01:01:24 PDT 2009,may hold off on hawk   get a job first may be a good idea     but i want -PRON-
2215,Tue Apr 07 01:01:32 PDT 2009,i have pic of bucket kitty    but   i will probably post -PRON- tomorrow now   mean have to find cable and connection
2216,Tue Apr 07 01:01:33 PDT 2009,snow   the guy i m see car at work    lmao    -PRON- go to kill -PRON-
2217,Tue Apr 07 01:01:42 PDT 2009,control own life not possible uni after graduation   when i stamaster    boohoo
2218,Tue Apr 07 01:01:46 PDT 2009,have a major head ache       this suck man   arrrrrrrg
2219,Tue Apr 07 01:01:52 PDT 2009,nap   at this point -PRON- may need a few of those   gma be go to come early
2220,Tue Apr 07 01:01:54 PDT 2009,yes -PRON- be   and i get rip off do not shop at wow
2221,Tue Apr 07 01:02:19 PDT 2009,sleep badly    still feel like hell   but maybe not as bad as yesterday    why be i   always   ill when i take time off work
2222,Tue Apr 07 01:02:20 PDT 2009,at work   and a little sick
2223,Tue Apr 07 01:02:25 PDT 2009,-PRON- already    in the a m   i need to sleep   especially since i have to be at school for     hour
2224,Tue Apr 07 01:02:25 PDT 2009,
2225,Tue Apr 07 01:02:26 PDT 2009,what a bad day   need comfodrink    sip on a mocha frap here at starbuck with tricia   so tired
2226,Tue Apr 07 01:02:29 PDT 2009,what a day   so busy   -PRON- head hurt from think too much   annnd tomorrow will be the same   woe be -PRON-
2227,Tue Apr 07 01:02:31 PDT 2009,have just realise -PRON- work with a bunch of racist
2228,Tue Apr 07 01:02:36 PDT 2009,hi gerry   i m in dublin most of the time   college
2229,Tue Apr 07 01:02:37 PDT 2009,tweet today    have a limbo party while -PRON- be still supple enough to get under that bar        still
2230,Tue Apr 07 01:02:43 PDT 2009,what   i would    and -PRON- horny too
2231,Tue Apr 07 01:02:44 PDT 2009,-PRON- be hungryyyy    need more sushi
2232,Tue Apr 07 01:02:47 PDT 2009,i really wish i have not buy the camera less e    that day when -PRON-       go dead   i miss photograph little thing   dslr be too bulky
2233,Tue Apr 07 01:02:45 PDT 2009,i think i    will end up go alone   but i will see -PRON- at some point
2234,Tue Apr 07 01:02:46 PDT 2009,but those because rsi too   rsi guide always tell to use two hand for shortcut     ah well   i wish -PRON- luck   keep -PRON- post please
2235,Tue Apr 07 01:02:47 PDT 2009,i should be in that photo
2236,Tue Apr 07 01:02:54 PDT 2009,oooooh i love -PRON-    sorry i can not help   if -PRON- can not find -PRON-   i probably will not be able to find -PRON- because   well   -PRON- know
2237,Tue Apr 07 01:02:57 PDT 2009,suck in heather   sewage bath xp and poor owen in the bear    total drama island
2238,Tue Apr 07 01:02:57 PDT 2009,born    that s -PRON- with a cold virus    all bung up and eye all squinty    bah
2239,Tue Apr 07 01:03:03 PDT 2009,the one day i really need to go into school and i m not well
2240,Tue Apr 07 01:03:07 PDT 2009,be no longer on google
2241,Tue Apr 07 01:03:06 PDT 2009,-PRON- stop eat and be just sleep all day    -PRON- be worried about -PRON- precious little bean
2242,Tue Apr 07 01:03:11 PDT 2009,finish make chocolate and foot really hurt
2243,Tue Apr 07 01:03:11 PDT 2009,gawd   -PRON- laptop be fuck up now   system error    just use -PRON- lil brother s laptop
2244,Tue Apr 07 01:03:14 PDT 2009,freshly squeeze lie   -PRON- only show the video in the end
2245,Tue Apr 07 01:03:15 PDT 2009,ok so i stay up   but do not watch hero   do admin stuff and wp stuff   learn some new wp stuff and finally happy with the layout
2246,Tue Apr 07 01:03:28 PDT 2009,i love mari trini    s song when i be a child
2247,Tue Apr 07 01:03:42 PDT 2009,devastate that the spiegeltent will not be come to edinburgh festival this year
2248,Tue Apr 07 01:03:40 PDT 2009,i m sorry   i ve ruin everything between -PRON-   forgive -PRON-
2249,Tue Apr 07 01:03:44 PDT 2009,i think i should not use twitter as i offend people unintentionally
2250,Tue Apr 07 01:03:48 PDT 2009,
2251,Tue Apr 07 01:03:49 PDT 2009,day leave then easter   no work for a week    except for the long list of diy job to do at home
2252,Tue Apr 07 01:03:50 PDT 2009,head to bed   have to be at work in    hour
2253,Tue Apr 07 01:03:51 PDT 2009,gnite twitter world   long day tomorrow   night class till    pm
2254,Tue Apr 07 01:03:56 PDT 2009,be go to priceline   city   tomorrow   but lose -PRON-   must have   list
2255,Tue Apr 07 01:04:00 PDT 2009,i miss -PRON- kitty cat
2256,Tue Apr 07 01:04:02 PDT 2009,be off to the dentist   then the midwife for blood test   whoop de frikking do
2257,Tue Apr 07 01:04:02 PDT 2009,miss    unwell still so have phone the office be go back to bed   -PRON- seem empty this morning    sigh
2258,Tue Apr 07 01:04:04 PDT 2009,oh man that suck   i m hop to go to school happy tomorrow or else -PRON- will not be good   ahhh
2259,Tue Apr 07 01:04:06 PDT 2009,can not be bother gwtt dress   x
2260,Tue Apr 07 01:04:04 PDT 2009,
2261,Tue Apr 07 01:04:05 PDT 2009,haha   well i have live in texas the past     year   i think that explain -PRON-   lol   si habla espaool
2262,Tue Apr 07 01:04:06 PDT 2009,completely addicted to -PRON- iphone   -PRON- s like a bad habit
2263,Tue Apr 07 01:04:07 PDT 2009,want some sunshine so -PRON- can lay in the pool
2264,Tue Apr 07 01:04:08 PDT 2009,still up try to finish a mix
2265,Tue Apr 07 01:04:08 PDT 2009,fucken a man lol   tiring night at work   hope to get this job   for get bout the hill   dang nabbit lol
2266,Tue Apr 07 01:04:11 PDT 2009,this sickness be make -PRON- impossible for -PRON-    sleep    that and how hot i be
2267,Tue Apr 07 01:04:18 PDT 2009,-PRON- re so lucky   i wish i do
2268,Tue Apr 07 01:04:21 PDT 2009,i wish i could   i have to keep -PRON- door open for other people that may need -PRON-
2269,Tue Apr 07 01:04:21 PDT 2009,thank   -PRON- too
2270,Tue Apr 07 01:04:25 PDT 2009,still sore   come put tomorrow though
2271,Tue Apr 07 01:04:30 PDT 2009,
2272,Tue Apr 07 01:04:31 PDT 2009,friendfe beta do not appear to like -PRON- twitter account
2273,Tue Apr 07 01:04:37 PDT 2009,hmm    the work be not easy   waste two hour for a silly mistake   now one system be too slow
2274,Tue Apr 07 01:04:40 PDT 2009,where do -PRON- find that quote     no   don    t answer   good sleep   xoxo from germany   where -PRON-    s already morning
2275,Tue Apr 07 01:05:01 PDT 2009,-PRON- know a monday s really bad when -PRON- spill over to tuesday
2276,Tue Apr 07 01:05:10 PDT 2009,can not sleep    and wonder why -PRON- following keep go down      guess i get to try and be more interesting    haha
2277,Tue Apr 07 01:05:14 PDT 2009,boycott work   on facebook s fashion war
2278,Tue Apr 07 01:05:15 PDT 2009,face a mammoth task for the rest of the day   so many thing to do   so little time
2279,Tue Apr 07 01:05:16 PDT 2009,be so   jele   argh    sy pn mau jln sm kau jg    sadddddddddddddish
2280,Tue Apr 07 01:05:16 PDT 2009,annoying place    pm and half the hawker s close   i want otah
2281,Tue Apr 07 01:05:28 PDT 2009,mm   twitter appear to have eat some of -PRON- post   naughty twitter
2282,Tue Apr 07 01:05:30 PDT 2009,at university of hawaii s hamilton library    do hw   drink orange soda
2283,Tue Apr 07 01:05:30 PDT 2009,masha be alone and sad
2284,Tue Apr 07 01:05:34 PDT 2009,to the people who call out to -PRON- on the red carpet   i be blind by the light
2285,Tue Apr 07 01:05:35 PDT 2009,omg i can not believe this   i want to cry   freak fb spoil -PRON-     how could this happen
2286,Tue Apr 07 01:05:36 PDT 2009,watch    interesting set filming update   i wish i be in cardiff
2287,Tue Apr 07 01:05:45 PDT 2009,struggle regard the fact that dance be    day away     on the other side   vacation
2288,Tue Apr 07 01:05:46 PDT 2009,ummm so i have to wait until   be for the video
2289,Tue Apr 07 01:05:56 PDT 2009,ow ow ow   tummy ache   too much candy   i never learn
2290,Tue Apr 07 01:05:56 PDT 2009,anyone else have trouble access -PRON- reply   when i click on the link on the right   nothing happen   i can not access -PRON-
2291,Tue Apr 07 01:06:00 PDT 2009,feel yucky sick this morning
2292,Tue Apr 07 01:06:09 PDT 2009,nah   same one   ring up to see what progress be   someone else have offer but be reject   -PRON- reckon           to get -PRON-
2293,Tue Apr 07 01:06:20 PDT 2009,be feel terribly sick right now
2294,Tue Apr 07 01:06:25 PDT 2009,ugh   i wake up and ff go to sleep   guess i should just do more revision
2295,Tue Apr 07 01:06:35 PDT 2009,i wanna see twilight again   love -PRON-   but i do not have the dvd    oh well     guess i surive
2296,Tue Apr 07 01:06:36 PDT 2009,r i p baby girl sandra cantu      -PRON- prayer r with the cantu family   be strong
2297,Tue Apr 07 01:06:39 PDT 2009,i d like to know why i never sleep
2298,Tue Apr 07 01:06:47 PDT 2009,away from tubingen and the germ   yes   away from friend   not so much
2299,Tue Apr 07 01:06:53 PDT 2009,complete report and meeting this morning    interview people this afternoon   busy bee today blurrgghh
2300,Tue Apr 07 01:07:07 PDT 2009,there be a problem with -PRON- picture
2301,Tue Apr 07 01:07:08 PDT 2009,i need coffee   lol   i see -PRON- tweet this on mcintec net lol   -PRON- come up before mibbit   mibbit be so slow on twitter   -PRON- suck
2302,Tue Apr 07 01:07:08 PDT 2009,well everyone   after a super adventurous    day luke have go home   let -PRON- all morn the loss of a hero   -PRON- be off to continue play sim
2303,Tue Apr 07 01:07:25 PDT 2009,i really want a puppy
2304,Tue Apr 07 01:07:39 PDT 2009,blip fm be undergo maintenance    sorry   no music tweet for now   i m shake already
2305,Tue Apr 07 01:07:44 PDT 2009,i can not watch   -PRON- suck
2306,Tue Apr 07 01:07:48 PDT 2009,unfortunately   i do not dream about shoe
2307,Tue Apr 07 01:07:53 PDT 2009,no travoradio this morning   blipfm be down
2308,Tue Apr 07 01:08:05 PDT 2009,this be -PRON- word for word   -PRON- stomach be all fuck up   suck
2309,Tue Apr 07 01:08:08 PDT 2009,hey   why be not -PRON- play at gayday this year    every year i know tracy s night will be the good night
2310,Tue Apr 07 01:08:08 PDT 2009,money be not suppose to depress -PRON-
2311,Tue Apr 07 01:08:13 PDT 2009,-PRON- be okay    -PRON- be just really really miss -PRON- good friend
2312,Tue Apr 07 01:08:14 PDT 2009,i do the pet course last time i be in sf   ok on theory   which i know    not so good on tool   what i be after
2313,Tue Apr 07 01:08:14 PDT 2009,-PRON- achille heel for spending be x dvd s for        in hmv
2314,Tue Apr 07 01:08:16 PDT 2009,appletv have die   dread diagnosis
2315,Tue Apr 07 01:08:19 PDT 2009,be not look forward to class and work tomorrow
2316,Tue Apr 07 01:08:23 PDT 2009,a day negotiate wth insurer after spill beer on -PRON- laptop last night    probably to no avail
2317,Tue Apr 07 01:08:25 PDT 2009,nobody be talk to -PRON-
2318,Tue Apr 07 01:08:28 PDT 2009,
2319,Tue Apr 07 01:08:33 PDT 2009,bkk have protest   maybe ho chi minn city
2320,Tue Apr 07 01:08:45 PDT 2009,i m hella break out
2321,Tue Apr 07 01:08:46 PDT 2009,be probably sick   ff
2322,Tue Apr 07 01:08:48 PDT 2009,
2323,Tue Apr 07 01:08:56 PDT 2009,kutner s go    really have to see the new episode   urgently   but -PRON- be not available on dvd yet
2324,Tue Apr 07 01:09:00 PDT 2009,goodnight nobody   since i have no follower nobody can see -PRON- say this
2325,Tue Apr 07 01:09:00 PDT 2009,darn   forget that tonight s shoot be postpone   will be at a loose end now
2326,Tue Apr 07 01:09:07 PDT 2009,amazon mp   download down to    p so much for -PRON-       cheer
2327,Tue Apr 07 01:09:07 PDT 2009,i hope -PRON- feel good soon   be ill be no fun at all
2328,Tue Apr 07 01:09:07 PDT 2009,be finally home after a shitty day at work do floorset
2329,Tue Apr 07 01:09:13 PDT 2009,maybe an insomniac    or just nocturnal
2330,Tue Apr 07 01:09:16 PDT 2009,i have be tell by friend that constantly circle the globe that the flight from the uk to downunder be the bad ever
2331,Tue Apr 07 01:09:14 PDT 2009,in a queue for a ticket at phantasialand   look busy   school holiday ftl   silver mine and winjas fear be close too
2332,Tue Apr 07 01:09:35 PDT 2009,oh man   i can not see the vid    -PRON- ot available in -PRON- country
2333,Tue Apr 07 01:09:45 PDT 2009,tryin to take a nap   i can not sleep
2334,Tue Apr 07 01:09:52 PDT 2009,do -PRON- update itune to the new version b   -PRON- lose -PRON-   new software update kill -PRON- ipod
2335,Tue Apr 07 01:09:53 PDT 2009,wonder where the sunshine go
2336,Tue Apr 07 01:09:53 PDT 2009,just get up and nappy very wet and split at the back   go for a nice baby bath and then back in nappy i go
2337,Tue Apr 07 01:09:58 PDT 2009,-PRON- anger be get big for every minute that go by   i get some uglycomment on one of -PRON- video
2338,Tue Apr 07 01:10:08 PDT 2009,today be the day the government kill -PRON- all
2339,Tue Apr 07 01:10:15 PDT 2009,have not talk with aaliyah love in a few   miss -PRON- some   wife say to thank -PRON- for the mag -PRON- send -PRON-
2340,Tue Apr 07 01:10:22 PDT 2009,a ur gunna make -PRON- cry    i miss -PRON- so much   -PRON- have bless -PRON- w   so much love and memory
2341,Tue Apr 07 01:10:24 PDT 2009,lol   i still get to work   always do
2342,Tue Apr 07 01:10:26 PDT 2009,finish everything -PRON- need to do at work tonight    ugh    three hour of nothing come up
2343,Tue Apr 07 01:10:29 PDT 2009,i wish this be easy   or that -PRON- get the hint   booooo
2344,Tue Apr 07 01:10:36 PDT 2009,good morning   can not believe this be -PRON- last week in london   but i will be back in the marketingworld of london for sure
2345,Tue Apr 07 01:10:39 PDT 2009,-PRON- be boring   i really do not understand how to use this
2346,Tue Apr 07 01:10:40 PDT 2009,thank -PRON-    nor -PRON-
2347,Tue Apr 07 01:10:41 PDT 2009,have nothing to contribute to a discussion of angel and airwave vs blink
2348,Tue Apr 07 01:10:47 PDT 2009,do not want -PRON- to go
2349,Tue Apr 07 01:10:49 PDT 2009,just remember that i ve forget -PRON- good friend birthday
2350,Tue Apr 07 01:10:52 PDT 2009,awww   ellie sound so sick   poor thing
2351,Tue Apr 07 01:11:21 PDT 2009,baby   i miss -PRON- so much
2352,Tue Apr 07 01:11:24 PDT 2009,write an article   video converter in test    -PRON- will take a long time
2353,Tue Apr 07 01:11:27 PDT 2009,good luck endure the tiring journey
2354,Tue Apr 07 01:11:28 PDT 2009,about to stathe epic drive from glasgow to alton tower   look like a rainy few day
2355,Tue Apr 07 01:11:29 PDT 2009,at work and tired   do report     fun   no not really
2356,Tue Apr 07 01:11:31 PDT 2009,maya be be spay today i m very nervous about -PRON-
2357,Tue Apr 07 01:11:34 PDT 2009,that s -PRON-    -PRON- be fold and get tweetie for -PRON- iphone     twitteriffic be take toooo long to update     i need group    reply
2358,Tue Apr 07 01:11:40 PDT 2009,
2359,Tue Apr 07 01:11:46 PDT 2009,but     -PRON- a mac
2360,Tue Apr 07 01:12:12 PDT 2009,be go to be a long week   funeral and work tomorrow           jac
2361,Tue Apr 07 01:12:12 PDT 2009,go to be a great day     of the    member of -PRON- team be off
2362,Tue Apr 07 01:12:15 PDT 2009,wake up and feel like rubbish   rest   or chill indoor and play xbox with a cold drink
2363,Tue Apr 07 01:12:16 PDT 2009,oh no that suck   mike have to work saturday and monday     andrew get from friday till wednesday off the bugger lol
2364,Tue Apr 07 01:12:18 PDT 2009,i m over -PRON-   but accutely aware that only bob will ever know that
2365,Tue Apr 07 01:12:27 PDT 2009,wake up in paris   but -PRON- s grey      need more sun
2366,Tue Apr 07 01:12:29 PDT 2009,ah but that s ok -PRON- see as -PRON- be   to stop da terrorist   and anything that claim to be for that be acceptable
2367,Tue Apr 07 01:12:32 PDT 2009,i m try to fine friend on twitter    no luck so far
2368,Tue Apr 07 01:12:33 PDT 2009,-PRON- xbox as finally give up the fight
2369,Tue Apr 07 01:12:35 PDT 2009,work on -PRON- senior paper
2370,Tue Apr 07 01:12:36 PDT 2009,
2371,Tue Apr 07 01:12:44 PDT 2009,have not update this in a while bin stick with -PRON- gf during the week   non -PRON- be bk in class learnin
